CCG,DRUGNAME,YEARMONTH,TOTAL
BOLTON,Donepezil,2014-01-01,11019.0
BOLTON,Donepezil,2014-02-01,10752.0
BOLTON,Donepezil,2014-03-01,11235.0
BOLTON,Donepezil,2014-04-01,11342.0
BOLTON,Donepezil,2014-05-01,11368.0
BOLTON,Donepezil,2014-06-01,12360.0
BOLTON,Donepezil,2014-07-01,12326.0
BOLTON,Donepezil,2014-08-01,11605.0
BOLTON,Donepezil,2014-09-01,13071.0
BOLTON,Donepezil,2014-10-01,12558.0
BOLTON,Donepezil,2014-11-01,11089.0
BOLTON,Donepezil,2014-12-01,12031.0
BOLTON,Donepezil,2015-01-01,12055.0
BOLTON,Donepezil,2015-02-01,9990.0
BOLTON,Donepezil,2015-03-01,10969.0
BOLTON,Donepezil,2015-04-01,11851.0
BOLTON,Donepezil,2015-05-01,10283.0
BOLTON,Donepezil,2015-06-01,12093.0
BOLTON,Donepezil,2015-07-01,12390.0
BOLTON,Donepezil,2015-08-01,11620.0
BOLTON,Donepezil,2015-09-01,12344.0
BOLTON,Donepezil,2015-10-01,13954.0
BOLTON,Donepezil,2015-11-01,12310.0
BOLTON,Donepezil,2015-12-01,14578.0
BOLTON,Donepezil,2016-01-01,12848.0
BOLTON,Donepezil,2016-02-01,13568.0
BOLTON,Donepezil,2016-03-01,13773.0
BOLTON,Donepezil,2016-04-01,14334.0
BOLTON,Donepezil,2016-05-01,13797.0
BOLTON,Donepezil,2016-06-01,14346.0
BOLTON,Donepezil,2016-07-01,13385.0
BOLTON,Donepezil,2016-08-01,14912.0
BOLTON,Donepezil,2016-09-01,14453.0
BOLTON,Donepezil,2016-10-01,14245.0
BOLTON,Donepezil,2016-11-01,14981.0
BOLTON,Donepezil,2016-12-01,14163.0
BOLTON,Donepezil,2017-01-01,15142.0
BOLTON,Donepezil,2017-02-01,13006.0
BOLTON,Donepezil,2017-03-01,15002.0
BOLTON,Donepezil,2017-04-01,13501.0
BOLTON,Donepezil,2017-05-01,14539.0
BOLTON,Donepezil,2017-06-01,15063.0
BOLTON,Donepezil,2017-07-01,14497.0
BOLTON,Donepezil,2017-08-01,15055.0
BOLTON,Donepezil,2017-09-01,15034.0
BOLTON,Donepezil,2017-10-01,15833.0
BOLTON,Donepezil,2017-11-01,15956.0
BOLTON,Donepezil,2017-12-01,15110.0
BOLTON,Donepezil,2018-01-01,15862.0
BOLTON,Donepezil,2018-02-01,13485.0
BOLTON,Donepezil,2018-03-01,15624.0
BOLTON,Donepezil,2018-04-01,15190.0
BOLTON,Donepezil,2018-05-01,15314.0
BOLTON,Donepezil,2018-06-01,15637.0
BOLTON,Donepezil,2018-07-01,16939.0
BOLTON,Donepezil,2018-08-01,15267.0
BOLTON,Donepezil,2018-09-01,14712.0
BOLTON,Donepezil,2018-10-01,17421.0
BOLTON,Donepezil,2018-11-01,16512.0
BOLTON,Donepezil,2018-12-01,15525.0
BOLTON,Donepezil,2019-01-01,16021.0
BOLTON,Donepezil,2019-02-01,15317.0
BOLTON,Donepezil,2019-03-01,15899.0
BOLTON,Donepezil,2019-04-01,16828.0
BOLTON,Donepezil,2019-05-01,16940.0
BOLTON,Donepezil,2019-06-01,14999.0
BOLTON,Donepezil,2019-07-01,16151.0
BOLTON,Donepezil,2019-08-01,17111.0
BOLTON,Donepezil,2019-09-01,15098.0
BOLTON,Donepezil,2019-10-01,17101.0
BOLTON,Donepezil,2019-11-01,15697.0
BOLTON,Donepezil,2019-12-01,16267.0
BOLTON,Donepezil,2020-01-01,15857.0
BOLTON,Donepezil,2020-02-01,14559.0
BOLTON,Donepezil,2020-03-01,16197.0
BOLTON,Donepezil,2020-04-01,16338.0
BOLTON,Donepezil,2020-05-01,15463.0
BOLTON,Donepezil,2020-06-01,14690.0
BOLTON,Donepezil,2020-07-01,14205.0
BOLTON,Donepezil,2020-08-01,15752.0
BOLTON,Donepezil,2020-09-01,14862.0
BOLTON,Donepezil,2020-10-01,15123.0
BOLTON,Donepezil,2020-11-01,14801.0
BOLTON,Donepezil,2020-12-01,16965.0
BOLTON,Galantamine,2014-01-01,3612.0
BOLTON,Galantamine,2014-02-01,3253.0
BOLTON,Galantamine,2014-03-01,3891.0
BOLTON,Galantamine,2014-04-01,3047.0
BOLTON,Galantamine,2014-05-01,3640.0
BOLTON,Galantamine,2014-06-01,3193.0
BOLTON,Galantamine,2014-07-01,3283.0
BOLTON,Galantamine,2014-08-01,3534.0
BOLTON,Galantamine,2014-09-01,2958.0
BOLTON,Galantamine,2014-10-01,3633.0
BOLTON,Galantamine,2014-11-01,2891.0
BOLTON,Galantamine,2014-12-01,3474.0
BOLTON,Galantamine,2015-01-01,2776.0
BOLTON,Galantamine,2015-02-01,3028.0
BOLTON,Galantamine,2015-03-01,2970.0
BOLTON,Galantamine,2015-04-01,3091.0
BOLTON,Galantamine,2015-05-01,3217.0
BOLTON,Galantamine,2015-06-01,3947.0
BOLTON,Galantamine,2015-07-01,3440.0
BOLTON,Galantamine,2015-08-01,2785.0
BOLTON,Galantamine,2015-09-01,3388.0
BOLTON,Galantamine,2015-10-01,3386.0
BOLTON,Galantamine,2015-11-01,3328.0
BOLTON,Galantamine,2015-12-01,3385.0
BOLTON,Galantamine,2016-01-01,3619.0
BOLTON,Galantamine,2016-02-01,3075.0
BOLTON,Galantamine,2016-03-01,3738.0
BOLTON,Galantamine,2016-04-01,3082.0
BOLTON,Galantamine,2016-05-01,3378.0
BOLTON,Galantamine,2016-06-01,3504.0
BOLTON,Galantamine,2016-07-01,3880.0
BOLTON,Galantamine,2016-08-01,3948.0
BOLTON,Galantamine,2016-09-01,3591.0
BOLTON,Galantamine,2016-10-01,4163.0
BOLTON,Galantamine,2016-11-01,3831.0
BOLTON,Galantamine,2016-12-01,4299.0
BOLTON,Galantamine,2017-01-01,3576.0
BOLTON,Galantamine,2017-02-01,3621.0
BOLTON,Galantamine,2017-03-01,4170.0
BOLTON,Galantamine,2017-04-01,3731.0
BOLTON,Galantamine,2017-05-01,4027.0
BOLTON,Galantamine,2017-06-01,4395.0
BOLTON,Galantamine,2017-07-01,3832.0
BOLTON,Galantamine,2017-08-01,4237.0
BOLTON,Galantamine,2017-09-01,4265.0
BOLTON,Galantamine,2017-10-01,4214.0
BOLTON,Galantamine,2017-11-01,4363.0
BOLTON,Galantamine,2017-12-01,4209.0
BOLTON,Galantamine,2018-01-01,4057.0
BOLTON,Galantamine,2018-02-01,3934.0
BOLTON,Galantamine,2018-03-01,4496.0
BOLTON,Galantamine,2018-04-01,4366.0
BOLTON,Galantamine,2018-05-01,4150.0
BOLTON,Galantamine,2018-06-01,3845.0
BOLTON,Galantamine,2018-07-01,3864.0
BOLTON,Galantamine,2018-08-01,4092.0
BOLTON,Galantamine,2018-09-01,3168.0
BOLTON,Galantamine,2018-10-01,4086.0
BOLTON,Galantamine,2018-11-01,4095.0
BOLTON,Galantamine,2018-12-01,3705.0
BOLTON,Galantamine,2019-01-01,4361.0
BOLTON,Galantamine,2019-02-01,3822.0
BOLTON,Galantamine,2019-03-01,3677.0
BOLTON,Galantamine,2019-04-01,4218.0
BOLTON,Galantamine,2019-05-01,4071.0
BOLTON,Galantamine,2019-06-01,3724.0
BOLTON,Galantamine,2019-07-01,4295.0
BOLTON,Galantamine,2019-08-01,4270.0
BOLTON,Galantamine,2019-09-01,3595.0
BOLTON,Galantamine,2019-10-01,4235.0
BOLTON,Galantamine,2019-11-01,4073.0
BOLTON,Galantamine,2019-12-01,4133.0
BOLTON,Galantamine,2020-01-01,4299.0
BOLTON,Galantamine,2020-02-01,3282.0
BOLTON,Galantamine,2020-03-01,4266.0
BOLTON,Galantamine,2020-04-01,3816.0
BOLTON,Galantamine,2020-05-01,3362.0
BOLTON,Galantamine,2020-06-01,3054.0
BOLTON,Galantamine,2020-07-01,3154.0
BOLTON,Galantamine,2020-08-01,3294.0
BOLTON,Galantamine,2020-09-01,3182.0
BOLTON,Galantamine,2020-10-01,2909.0
BOLTON,Galantamine,2020-11-01,3172.0
BOLTON,Galantamine,2020-12-01,3447.0
BOLTON,Memantine,2014-01-01,6563.0
BOLTON,Memantine,2014-02-01,6327.0
BOLTON,Memantine,2014-03-01,7896.0
BOLTON,Memantine,2014-04-01,6919.0
BOLTON,Memantine,2014-05-01,7513.0
BOLTON,Memantine,2014-06-01,7980.0
BOLTON,Memantine,2014-07-01,8481.0
BOLTON,Memantine,2014-08-01,8066.0
BOLTON,Memantine,2014-09-01,7788.0
BOLTON,Memantine,2014-10-01,9975.0
BOLTON,Memantine,2014-11-01,8544.0
BOLTON,Memantine,2014-12-01,9923.0
BOLTON,Memantine,2015-01-01,9104.0
BOLTON,Memantine,2015-02-01,9058.0
BOLTON,Memantine,2015-03-01,10078.0
BOLTON,Memantine,2015-04-01,10254.0
BOLTON,Memantine,2015-05-01,10140.0
BOLTON,Memantine,2015-06-01,9765.0
BOLTON,Memantine,2015-07-01,10303.0
BOLTON,Memantine,2015-08-01,9920.0
BOLTON,Memantine,2015-09-01,10238.0
BOLTON,Memantine,2015-10-01,10906.0
BOLTON,Memantine,2015-11-01,9822.0
BOLTON,Memantine,2015-12-01,11967.0
BOLTON,Memantine,2016-01-01,10401.0
BOLTON,Memantine,2016-02-01,11162.0
BOLTON,Memantine,2016-03-01,11934.0
BOLTON,Memantine,2016-04-01,11400.0
BOLTON,Memantine,2016-05-01,11395.0
BOLTON,Memantine,2016-06-01,12128.0
BOLTON,Memantine,2016-07-01,12375.0
BOLTON,Memantine,2016-08-01,12001.0
BOLTON,Memantine,2016-09-01,12392.0
BOLTON,Memantine,2016-10-01,12367.0
BOLTON,Memantine,2016-11-01,12615.0
BOLTON,Memantine,2016-12-01,12815.0
BOLTON,Memantine,2017-01-01,12663.0
BOLTON,Memantine,2017-02-01,11328.0
BOLTON,Memantine,2017-03-01,13263.0
BOLTON,Memantine,2017-04-01,11388.0
BOLTON,Memantine,2017-05-01,13141.0
BOLTON,Memantine,2017-06-01,12525.0
BOLTON,Memantine,2017-07-01,12745.0
BOLTON,Memantine,2017-08-01,12212.0
BOLTON,Memantine,2017-09-01,11595.0
BOLTON,Memantine,2017-10-01,12869.0
BOLTON,Memantine,2017-11-01,12691.0
BOLTON,Memantine,2017-12-01,12765.0
BOLTON,Memantine,2018-01-01,12621.0
BOLTON,Memantine,2018-02-01,11559.0
BOLTON,Memantine,2018-03-01,13074.0
BOLTON,Memantine,2018-04-01,13896.0
BOLTON,Memantine,2018-05-01,14008.0
BOLTON,Memantine,2018-06-01,13722.0
BOLTON,Memantine,2018-07-01,15647.0
BOLTON,Memantine,2018-08-01,14486.0
BOLTON,Memantine,2018-09-01,13726.0
BOLTON,Memantine,2018-10-01,16178.0
BOLTON,Memantine,2018-11-01,15827.0
BOLTON,Memantine,2018-12-01,15145.0
BOLTON,Memantine,2019-01-01,15666.0
BOLTON,Memantine,2019-02-01,14740.0
BOLTON,Memantine,2019-03-01,15789.0
BOLTON,Memantine,2019-04-01,16474.0
BOLTON,Memantine,2019-05-01,16954.0
BOLTON,Memantine,2019-06-01,14013.0
BOLTON,Memantine,2019-07-01,17218.0
BOLTON,Memantine,2019-08-01,18016.0
BOLTON,Memantine,2019-09-01,17711.0
BOLTON,Memantine,2019-10-01,21246.0
BOLTON,Memantine,2019-11-01,18482.0
BOLTON,Memantine,2019-12-01,20990.0
BOLTON,Memantine,2020-01-01,20809.0
BOLTON,Memantine,2020-02-01,18358.0
BOLTON,Memantine,2020-03-01,21214.0
BOLTON,Memantine,2020-04-01,21599.0
BOLTON,Memantine,2020-05-01,20653.0
BOLTON,Memantine,2020-06-01,19555.0
BOLTON,Memantine,2020-07-01,19940.0
BOLTON,Memantine,2020-08-01,20668.0
BOLTON,Memantine,2020-09-01,21455.0
BOLTON,Memantine,2020-10-01,22454.0
BOLTON,Memantine,2020-11-01,22007.0
BOLTON,Memantine,2020-12-01,25397.0
BOLTON,Rivastigmine,2014-01-01,4459.0
BOLTON,Rivastigmine,2014-02-01,4533.0
BOLTON,Rivastigmine,2014-03-01,3739.0
BOLTON,Rivastigmine,2014-04-01,4406.0
BOLTON,Rivastigmine,2014-05-01,4341.0
BOLTON,Rivastigmine,2014-06-01,4756.0
BOLTON,Rivastigmine,2014-07-01,4754.0
BOLTON,Rivastigmine,2014-08-01,5265.0
BOLTON,Rivastigmine,2014-09-01,4650.0
BOLTON,Rivastigmine,2014-10-01,5326.0
BOLTON,Rivastigmine,2014-11-01,4650.0
BOLTON,Rivastigmine,2014-12-01,5230.0
BOLTON,Rivastigmine,2015-01-01,5477.0
BOLTON,Rivastigmine,2015-02-01,4977.0
BOLTON,Rivastigmine,2015-03-01,4999.0
BOLTON,Rivastigmine,2015-04-01,5088.0
BOLTON,Rivastigmine,2015-05-01,4915.0
BOLTON,Rivastigmine,2015-06-01,5504.0
BOLTON,Rivastigmine,2015-07-01,6204.0
BOLTON,Rivastigmine,2015-08-01,5152.0
BOLTON,Rivastigmine,2015-09-01,5316.0
BOLTON,Rivastigmine,2015-10-01,5763.0
BOLTON,Rivastigmine,2015-11-01,4923.0
BOLTON,Rivastigmine,2015-12-01,6137.0
BOLTON,Rivastigmine,2016-01-01,5542.0
BOLTON,Rivastigmine,2016-02-01,5666.0
BOLTON,Rivastigmine,2016-03-01,5553.0
BOLTON,Rivastigmine,2016-04-01,6347.0
BOLTON,Rivastigmine,2016-05-01,5277.0
BOLTON,Rivastigmine,2016-06-01,6236.0
BOLTON,Rivastigmine,2016-07-01,5486.0
BOLTON,Rivastigmine,2016-08-01,6291.0
BOLTON,Rivastigmine,2016-09-01,6153.0
BOLTON,Rivastigmine,2016-10-01,5589.0
BOLTON,Rivastigmine,2016-11-01,6434.0
BOLTON,Rivastigmine,2016-12-01,6824.0
BOLTON,Rivastigmine,2017-01-01,5829.0
BOLTON,Rivastigmine,2017-02-01,5522.0
BOLTON,Rivastigmine,2017-03-01,6244.0
BOLTON,Rivastigmine,2017-04-01,6419.0
BOLTON,Rivastigmine,2017-05-01,6498.0
BOLTON,Rivastigmine,2017-06-01,5541.0
BOLTON,Rivastigmine,2017-07-01,6762.0
BOLTON,Rivastigmine,2017-08-01,5908.0
BOLTON,Rivastigmine,2017-09-01,5503.0
BOLTON,Rivastigmine,2017-10-01,6530.0
BOLTON,Rivastigmine,2017-11-01,6271.0
BOLTON,Rivastigmine,2017-12-01,6369.0
BOLTON,Rivastigmine,2018-01-01,7467.0
BOLTON,Rivastigmine,2018-02-01,5564.0
BOLTON,Rivastigmine,2018-03-01,5975.0
BOLTON,Rivastigmine,2018-04-01,6168.0
BOLTON,Rivastigmine,2018-05-01,6642.0
BOLTON,Rivastigmine,2018-06-01,5806.0
BOLTON,Rivastigmine,2018-07-01,7448.0
BOLTON,Rivastigmine,2018-08-01,7188.0
BOLTON,Rivastigmine,2018-09-01,6393.0
BOLTON,Rivastigmine,2018-10-01,7647.0
BOLTON,Rivastigmine,2018-11-01,6505.0
BOLTON,Rivastigmine,2018-12-01,6283.0
BOLTON,Rivastigmine,2019-01-01,6162.0
BOLTON,Rivastigmine,2019-02-01,6290.0
BOLTON,Rivastigmine,2019-03-01,5890.0
BOLTON,Rivastigmine,2019-04-01,6347.0
BOLTON,Rivastigmine,2019-05-01,7826.0
BOLTON,Rivastigmine,2019-06-01,5813.0
BOLTON,Rivastigmine,2019-07-01,6432.0
BOLTON,Rivastigmine,2019-08-01,6803.0
BOLTON,Rivastigmine,2019-09-01,6130.0
BOLTON,Rivastigmine,2019-10-01,6353.0
BOLTON,Rivastigmine,2019-11-01,6832.0
BOLTON,Rivastigmine,2019-12-01,6124.0
BOLTON,Rivastigmine,2020-01-01,6487.0
BOLTON,Rivastigmine,2020-02-01,5204.0
BOLTON,Rivastigmine,2020-03-01,6232.0
BOLTON,Rivastigmine,2020-04-01,6882.0
BOLTON,Rivastigmine,2020-05-01,6425.0
BOLTON,Rivastigmine,2020-06-01,6224.0
BOLTON,Rivastigmine,2020-07-01,6136.0
BOLTON,Rivastigmine,2020-08-01,6175.0
BOLTON,Rivastigmine,2020-09-01,6046.0
BOLTON,Rivastigmine,2020-10-01,6366.0
BOLTON,Rivastigmine,2020-11-01,5582.0
BOLTON,Rivastigmine,2020-12-01,6992.0
BURY,Donepezil,2014-01-01,12113.0
BURY,Donepezil,2014-02-01,10750.0
BURY,Donepezil,2014-03-01,12426.0
BURY,Donepezil,2014-04-01,11040.0
BURY,Donepezil,2014-05-01,14239.0
BURY,Donepezil,2014-06-01,12770.0
BURY,Donepezil,2014-07-01,13215.0
BURY,Donepezil,2014-08-01,13068.0
BURY,Donepezil,2014-09-01,14264.0
BURY,Donepezil,2014-10-01,16006.0
BURY,Donepezil,2014-11-01,14422.0
BURY,Donepezil,2014-12-01,15679.0
BURY,Donepezil,2015-01-01,15111.0
BURY,Donepezil,2015-02-01,13905.0
BURY,Donepezil,2015-03-01,16520.0
BURY,Donepezil,2015-04-01,16177.0
BURY,Donepezil,2015-05-01,15814.0
BURY,Donepezil,2015-06-01,17608.0
BURY,Donepezil,2015-07-01,17609.0
BURY,Donepezil,2015-08-01,17604.0
BURY,Donepezil,2015-09-01,16330.0
BURY,Donepezil,2015-10-01,18110.0
BURY,Donepezil,2015-11-01,17301.0
BURY,Donepezil,2015-12-01,20360.0
BURY,Donepezil,2016-01-01,17502.0
BURY,Donepezil,2016-02-01,19006.0
BURY,Donepezil,2016-03-01,18424.0
BURY,Donepezil,2016-04-01,19467.0
BURY,Donepezil,2016-05-01,18331.0
BURY,Donepezil,2016-06-01,20413.0
BURY,Donepezil,2016-07-01,20089.0
BURY,Donepezil,2016-08-01,19384.0
BURY,Donepezil,2016-09-01,19175.0
BURY,Donepezil,2016-10-01,19524.0
BURY,Donepezil,2016-11-01,20661.0
BURY,Donepezil,2016-12-01,20303.0
BURY,Donepezil,2017-01-01,19674.0
BURY,Donepezil,2017-02-01,17165.0
BURY,Donepezil,2017-03-01,19694.0
BURY,Donepezil,2017-04-01,20178.0
BURY,Donepezil,2017-05-01,20132.0
BURY,Donepezil,2017-06-01,19895.0
BURY,Donepezil,2017-07-01,19527.0
BURY,Donepezil,2017-08-01,20459.0
BURY,Donepezil,2017-09-01,19232.0
BURY,Donepezil,2017-10-01,20860.0
BURY,Donepezil,2017-11-01,20110.0
BURY,Donepezil,2017-12-01,18881.0
BURY,Donepezil,2018-01-01,19760.0
BURY,Donepezil,2018-02-01,18001.0
BURY,Donepezil,2018-03-01,18625.0
BURY,Donepezil,2018-04-01,19446.0
BURY,Donepezil,2018-05-01,19416.0
BURY,Donepezil,2018-06-01,19986.0
BURY,Donepezil,2018-07-01,19144.0
BURY,Donepezil,2018-08-01,19386.0
BURY,Donepezil,2018-09-01,18223.0
BURY,Donepezil,2018-10-01,20853.0
BURY,Donepezil,2018-11-01,19742.0
BURY,Donepezil,2018-12-01,19285.0
BURY,Donepezil,2019-01-01,19561.0
BURY,Donepezil,2019-02-01,17472.0
BURY,Donepezil,2019-03-01,20528.0
BURY,Donepezil,2019-04-01,18625.0
BURY,Donepezil,2019-05-01,21954.0
BURY,Donepezil,2019-06-01,18439.0
BURY,Donepezil,2019-07-01,19578.0
BURY,Donepezil,2019-08-01,22373.0
BURY,Donepezil,2019-09-01,20983.0
BURY,Donepezil,2019-10-01,21346.0
BURY,Donepezil,2019-11-01,20264.0
BURY,Donepezil,2019-12-01,18463.0
BURY,Donepezil,2020-01-01,21199.0
BURY,Donepezil,2020-02-01,18754.0
BURY,Donepezil,2020-03-01,19436.0
BURY,Donepezil,2020-04-01,19551.0
BURY,Donepezil,2020-05-01,17953.0
BURY,Donepezil,2020-06-01,19770.0
BURY,Donepezil,2020-07-01,19025.0
BURY,Donepezil,2020-08-01,18391.0
BURY,Donepezil,2020-09-01,17934.0
BURY,Donepezil,2020-10-01,19930.0
BURY,Donepezil,2020-11-01,17698.0
BURY,Donepezil,2020-12-01,18582.0
BURY,Galantamine,2014-01-01,4064.0
BURY,Galantamine,2014-02-01,3490.0
BURY,Galantamine,2014-03-01,3486.0
BURY,Galantamine,2014-04-01,3101.0
BURY,Galantamine,2014-05-01,3511.0
BURY,Galantamine,2014-06-01,3928.0
BURY,Galantamine,2014-07-01,3371.0
BURY,Galantamine,2014-08-01,3739.0
BURY,Galantamine,2014-09-01,3735.0
BURY,Galantamine,2014-10-01,3451.0
BURY,Galantamine,2014-11-01,3762.0
BURY,Galantamine,2014-12-01,3651.0
BURY,Galantamine,2015-01-01,3203.0
BURY,Galantamine,2015-02-01,2902.0
BURY,Galantamine,2015-03-01,3308.0
BURY,Galantamine,2015-04-01,3142.0
BURY,Galantamine,2015-05-01,2860.0
BURY,Galantamine,2015-06-01,2926.0
BURY,Galantamine,2015-07-01,2942.0
BURY,Galantamine,2015-08-01,3236.0
BURY,Galantamine,2015-09-01,2684.0
BURY,Galantamine,2015-10-01,2740.0
BURY,Galantamine,2015-11-01,2695.0
BURY,Galantamine,2015-12-01,3157.0
BURY,Galantamine,2016-01-01,2576.0
BURY,Galantamine,2016-02-01,2408.0
BURY,Galantamine,2016-03-01,2396.0
BURY,Galantamine,2016-04-01,2948.0
BURY,Galantamine,2016-05-01,2612.0
BURY,Galantamine,2016-06-01,2650.0
BURY,Galantamine,2016-07-01,2468.0
BURY,Galantamine,2016-08-01,2846.0
BURY,Galantamine,2016-09-01,3240.0
BURY,Galantamine,2016-10-01,3008.0
BURY,Galantamine,2016-11-01,2412.0
BURY,Galantamine,2016-12-01,2216.0
BURY,Galantamine,2017-01-01,2400.0
BURY,Galantamine,2017-02-01,2330.0
BURY,Galantamine,2017-03-01,2551.0
BURY,Galantamine,2017-04-01,2605.0
BURY,Galantamine,2017-05-01,2673.0
BURY,Galantamine,2017-06-01,2551.0
BURY,Galantamine,2017-07-01,2204.0
BURY,Galantamine,2017-08-01,2608.0
BURY,Galantamine,2017-09-01,2328.0
BURY,Galantamine,2017-10-01,2758.0
BURY,Galantamine,2017-11-01,2896.0
BURY,Galantamine,2017-12-01,2316.0
BURY,Galantamine,2018-01-01,2406.0
BURY,Galantamine,2018-02-01,1780.0
BURY,Galantamine,2018-03-01,2444.0
BURY,Galantamine,2018-04-01,2376.0
BURY,Galantamine,2018-05-01,2667.0
BURY,Galantamine,2018-06-01,2208.0
BURY,Galantamine,2018-07-01,2204.0
BURY,Galantamine,2018-08-01,2360.0
BURY,Galantamine,2018-09-01,2192.0
BURY,Galantamine,2018-10-01,2343.0
BURY,Galantamine,2018-11-01,2540.0
BURY,Galantamine,2018-12-01,2521.0
BURY,Galantamine,2019-01-01,1932.0
BURY,Galantamine,2019-02-01,2304.0
BURY,Galantamine,2019-03-01,2520.0
BURY,Galantamine,2019-04-01,2208.0
BURY,Galantamine,2019-05-01,2276.0
BURY,Galantamine,2019-06-01,1904.0
BURY,Galantamine,2019-07-01,1916.0
BURY,Galantamine,2019-08-01,2087.0
BURY,Galantamine,2019-09-01,2019.0
BURY,Galantamine,2019-10-01,2684.0
BURY,Galantamine,2019-11-01,2408.0
BURY,Galantamine,2019-12-01,2584.0
BURY,Galantamine,2020-01-01,2356.0
BURY,Galantamine,2020-02-01,1776.0
BURY,Galantamine,2020-03-01,2940.0
BURY,Galantamine,2020-04-01,2196.0
BURY,Galantamine,2020-05-01,2032.0
BURY,Galantamine,2020-06-01,2448.0
BURY,Galantamine,2020-07-01,2828.0
BURY,Galantamine,2020-08-01,2016.0
BURY,Galantamine,2020-09-01,1852.0
BURY,Galantamine,2020-10-01,2910.0
BURY,Galantamine,2020-11-01,1788.0
BURY,Galantamine,2020-12-01,2232.0
BURY,Memantine,2014-01-01,4564.0
BURY,Memantine,2014-02-01,5218.0
BURY,Memantine,2014-03-01,5955.0
BURY,Memantine,2014-04-01,5372.0
BURY,Memantine,2014-05-01,5410.0
BURY,Memantine,2014-06-01,5485.0
BURY,Memantine,2014-07-01,5783.0
BURY,Memantine,2014-08-01,5102.0
BURY,Memantine,2014-09-01,5411.0
BURY,Memantine,2014-10-01,5846.0
BURY,Memantine,2014-11-01,5779.0
BURY,Memantine,2014-12-01,5318.0
BURY,Memantine,2015-01-01,6373.0
BURY,Memantine,2015-02-01,5898.0
BURY,Memantine,2015-03-01,5877.0
BURY,Memantine,2015-04-01,7012.0
BURY,Memantine,2015-05-01,5545.0
BURY,Memantine,2015-06-01,7208.0
BURY,Memantine,2015-07-01,5918.0
BURY,Memantine,2015-08-01,7532.0
BURY,Memantine,2015-09-01,6937.0
BURY,Memantine,2015-10-01,7640.0
BURY,Memantine,2015-11-01,8431.0
BURY,Memantine,2015-12-01,8962.0
BURY,Memantine,2016-01-01,8053.0
BURY,Memantine,2016-02-01,8055.0
BURY,Memantine,2016-03-01,7896.0
BURY,Memantine,2016-04-01,8732.0
BURY,Memantine,2016-05-01,8479.0
BURY,Memantine,2016-06-01,9046.0
BURY,Memantine,2016-07-01,8270.0
BURY,Memantine,2016-08-01,8420.0
BURY,Memantine,2016-09-01,9424.0
BURY,Memantine,2016-10-01,8630.0
BURY,Memantine,2016-11-01,8704.0
BURY,Memantine,2016-12-01,9042.0
BURY,Memantine,2017-01-01,7838.0
BURY,Memantine,2017-02-01,7176.0
BURY,Memantine,2017-03-01,9053.0
BURY,Memantine,2017-04-01,8542.0
BURY,Memantine,2017-05-01,9424.0
BURY,Memantine,2017-06-01,8502.0
BURY,Memantine,2017-07-01,8883.0
BURY,Memantine,2017-08-01,9241.0
BURY,Memantine,2017-09-01,9194.0
BURY,Memantine,2017-10-01,9459.0
BURY,Memantine,2017-11-01,9381.0
BURY,Memantine,2017-12-01,8573.0
BURY,Memantine,2018-01-01,8943.0
BURY,Memantine,2018-02-01,8857.0
BURY,Memantine,2018-03-01,9379.0
BURY,Memantine,2018-04-01,10665.0
BURY,Memantine,2018-05-01,11716.0
BURY,Memantine,2018-06-01,12061.0
BURY,Memantine,2018-07-01,11207.0
BURY,Memantine,2018-08-01,11381.0
BURY,Memantine,2018-09-01,11489.0
BURY,Memantine,2018-10-01,12226.0
BURY,Memantine,2018-11-01,12302.0
BURY,Memantine,2018-12-01,12345.0
BURY,Memantine,2019-01-01,11579.0
BURY,Memantine,2019-02-01,10353.0
BURY,Memantine,2019-03-01,11537.0
BURY,Memantine,2019-04-01,10371.0
BURY,Memantine,2019-05-01,12383.0
BURY,Memantine,2019-06-01,10939.0
BURY,Memantine,2019-07-01,12165.0
BURY,Memantine,2019-08-01,12276.0
BURY,Memantine,2019-09-01,11865.0
BURY,Memantine,2019-10-01,14696.0
BURY,Memantine,2019-11-01,14143.0
BURY,Memantine,2019-12-01,15930.0
BURY,Memantine,2020-01-01,15717.0
BURY,Memantine,2020-02-01,12335.0
BURY,Memantine,2020-03-01,14319.0
BURY,Memantine,2020-04-01,13402.0
BURY,Memantine,2020-05-01,12991.0
BURY,Memantine,2020-06-01,13446.0
BURY,Memantine,2020-07-01,13639.0
BURY,Memantine,2020-08-01,13475.0
BURY,Memantine,2020-09-01,12824.0
BURY,Memantine,2020-10-01,14005.0
BURY,Memantine,2020-11-01,13378.0
BURY,Memantine,2020-12-01,14358.0
BURY,Rivastigmine,2014-01-01,3783.0
BURY,Rivastigmine,2014-02-01,3535.0
BURY,Rivastigmine,2014-03-01,3940.0
BURY,Rivastigmine,2014-04-01,4394.0
BURY,Rivastigmine,2014-05-01,4583.0
BURY,Rivastigmine,2014-06-01,3865.0
BURY,Rivastigmine,2014-07-01,3695.0
BURY,Rivastigmine,2014-08-01,4060.0
BURY,Rivastigmine,2014-09-01,4317.0
BURY,Rivastigmine,2014-10-01,3972.0
BURY,Rivastigmine,2014-11-01,3740.0
BURY,Rivastigmine,2014-12-01,4411.0
BURY,Rivastigmine,2015-01-01,4054.0
BURY,Rivastigmine,2015-02-01,4031.0
BURY,Rivastigmine,2015-03-01,4152.0
